"","ref","psoc_code","desc_psoc","psic_code","psic_desc","cow_code","cow_desc","psic_3digit","psic_group_code","psic_group_desc"
"16341","22633104156",2263,"Environmental and occupational health and hygiene professionals","3104","Manufacture of partitions, shelves, lockers and office and store fixtures",1,"Private Establishment","310","310","Manufacture of furniture"
"16342","22633104156",2263,"Environmental and occupational health and hygiene professionals","3104","Manufacture of partitions, shelves, lockers and office and store fixtures",5,"With pay (Family owned Business)","310","310","Manufacture of furniture"
"16343","22633104156",2263,"Environmental and occupational health and hygiene professionals","3104","Manufacture of partitions, shelves, lockers and office and store fixtures",6,"Without Pay (Family owned Business)","310","310","Manufacture of furniture"
"16344","22633105156",2263,"Environmental and occupational health and hygiene professionals","3105","Manufacture of plastic furniture",1,"Private Establishment","310","310","Manufacture of furniture"
"16345","22633105156",2263,"Environmental and occupational health and hygiene professionals","3105","Manufacture of plastic furniture",5,"With pay (Family owned Business)","310","310","Manufacture of furniture"
"16346","22633105156",2263,"Environmental and occupational health and hygiene professionals","3105","Manufacture of plastic furniture",6,"Without Pay (Family owned Business)","310","310","Manufacture of furniture"
"16347","22633106156",2263,"Environmental and occupational health and hygiene professionals","3106","Manufacture of furniture and fixtures of metal",1,"Private Establishment","310","310","Manufacture of furniture"
"16348","22633106156",2263,"Environmental and occupational health and hygiene professionals","3106","Manufacture of furniture and fixtures of metal",5,"With pay (Family owned Business)","310","310","Manufacture of furniture"
"16349","22633106156",2263,"Environmental and occupational health and hygiene professionals","3106","Manufacture of furniture and fixtures of metal",6,"Without Pay (Family owned Business)","310","310","Manufacture of furniture"
"16350","22633109156",2263,"Environmental and occupational health and hygiene professionals","3109","Manufacture of other furniture and fixtures, n.e.c.",1,"Private Establishment","310","310","Manufacture of furniture"
"16351","22633109156",2263,"Environmental and occupational health and hygiene professionals","3109","Manufacture of other furniture and fixtures, n.e.c.",5,"With pay (Family owned Business)","310","310","Manufacture of furniture"
"16352","22633109156",2263,"Environmental and occupational health and hygiene professionals","3109","Manufacture of other furniture and fixtures, n.e.c.",6,"Without Pay (Family owned Business)","310","310","Manufacture of furniture"
"16353","22633211156",2263,"Environmental and occupational health and hygiene professionals","3211","Manufacture of jewelry and related articles",1,"Private Establishment","321","321","Manufacture of jewelry, bijouterie and related articles"
"16354","22633211156",2263,"Environmental and occupational health and hygiene professionals","3211","Manufacture of jewelry and related articles",5,"With pay (Family owned Business)","321","321","Manufacture of jewelry, bijouterie and related articles"
"16355","22633211156",2263,"Environmental and occupational health and hygiene professionals","3211","Manufacture of jewelry and related articles",6,"Without Pay (Family owned Business)","321","321","Manufacture of jewelry, bijouterie and related articles"
"16356","22633212156",2263,"Environmental and occupational health and hygiene professionals","3212","Manufacture of imitation of jewelry and related articles",1,"Private Establishment","321","321","Manufacture of jewelry, bijouterie and related articles"
"16357","22633212156",2263,"Environmental and occupational health and hygiene professionals","3212","Manufacture of imitation of jewelry and related articles",5,"With pay (Family owned Business)","321","321","Manufacture of jewelry, bijouterie and related articles"
"16358","22633212156",2263,"Environmental and occupational health and hygiene professionals","3212","Manufacture of imitation of jewelry and related articles",6,"Without Pay (Family owned Business)","321","321","Manufacture of jewelry, bijouterie and related articles"
"16359","22633220156",2263,"Environmental and occupational health and hygiene professionals","3220","Manufacture of musical instruments",1,"Private Establishment","322","322","Manufacture of musical instruments"
"16360","22633220156",2263,"Environmental and occupational health and hygiene professionals","3220","Manufacture of musical instruments",5,"With pay (Family owned Business)","322","322","Manufacture of musical instruments"
"16361","22633220156",2263,"Environmental and occupational health and hygiene professionals","3220","Manufacture of musical instruments",6,"Without Pay (Family owned Business)","322","322","Manufacture of musical instruments"
